city,longitude,latitude,attacks
Thenia,36.7278,3.55389,17
Toribio,2.95485,-76.268,17
Tulua,4.08581,-76.197,17
Wadh,27.3405,66.3706,17
Wajihiyah,33.95,44.9833,17
Yuksekova district,37.5625,44.2937,17
Abidjan,5.31667,-4.0333,16
Aguelhoc,19.4647,0.85482,16
Baghlia,36.8169,3.85722,16
Bama,11.5189,13.6842,16
Biratnagar,26.4534,87.2785,16
Carhuanca,-13.755,-73.788,16
Chapa Dara district,34.9516,70.7614,16
Chaparhar district,34.329,70.4075,16
Coimbatore,11.0168,76.9558,16
Cookstown,54.6459,-6.7451,16
Esperanza,-9.7722,-70.708,16
gurdaspur district,32.0408,75.4019,16
Hakkari,37.5764,43.7374,16
Huacho,-11.123,-77.611,16
Ibague,4.43891,-75.232,16
Imam Sahib district,37.1871,68.8992,16
Jajua district,-11.776,-75.501,16
Jurf al-Sakhar district,32.9022,44.1527,16
Kajaki district,32.2701,65.0497,16
Kanaan,33.6726,44.854,16
Kfar Darom,31.4036,34.3591,16
Khogyani,34.1998,70.168,16
Kukawa district,12.923,13.5639,16
Kutum,14.2024,24.6643,16
Lafoole,2.08333,45.1667,16
Mandalay,21.9735,96.0821,16
Maruf district,31.5858,67.0282,16
Moengo,5.61667,-54.4,16
Mostar,43.3404,17.8084,16
Nad Ali,31.64,64.24,16
Opytne,48.5572,38.0165,16
Pahalgam,34.0161,75.315,16
Port au Prince,18.5392,-72.335,16
Qarabagh,33.1937,68.102,16
Rajbiraj,26.5403,86.7484,16
Rio Negro,6.15367,-75.374,16
Sabari,33.5666,69.8784,16
Sai Buri,6.71796,101.593,16
San Antonio,-33.584,-71.613,16
san luis,6.04278,-74.995,16
San Ramon,13.6826,-88.926,16
Segovia,7.08071,-74.701,16
Shirin Tagab district,36.2383,64.8644,16
Silopi,37.2466,42.4795,16
Sur district,38.0539,40.3755,16
Tarn Taran,31.4489,74.9253,16
Teorama,8.43557,-73.287,16
Thoubal,24.6449,93.9993,16
Tiaret,35.3785,1.32569,16
Tirana,41.3275,19.8189,16
Tral,33.9322,75.1139,16
Ukhrul,25.0954,94.3617,16
Warsaw,52.2297,21.0122,16
Yaha district,6.47741,101.135,16
Zemmouri,36.8035,3.56382,16
Afmadow,0.51556,42.0733,15
Aka Khel district,33.9178,71.4644,15
Alicante,38.3452,-0.481,15
Ambon,-3.6484,128.166,15
Arghandab district,31.65,65.65,15
Arghistan district,31.4612,66.5224,15
Awantipora,33.9212,75.0146,15
Bacho district,6.51795,101.653,15
Bandipora,34.4195,74.6383,15
Bayonne,43.4929,-1.4748,15
Bihsud district,34.45,70.5,15
Bolzano,46.4967,11.358,15
Bordj Menaiel,36.7424,3.72282,15
Calvi,42.5677,8.75722,15
Chiang Mai,18.791,98.9608,15
Cochabamba,-17.383,-66.166,15
Dashti Archi district,36.9722,69.1631,15
Dungannon,54.5029,-6.7696,15
el bagre,7.59418,-74.812,15
Embalse Cerron Grande,13.9385,-88.901,15
Gizab district,33.4298,66.2131,15
Gudermes,43.35,46.1,15
Hangu district,33.5336,71.0547,15
huanuco,-9.9295,-76.24,15
Ibb,13.9654,44.1637,15
Ilobasco,13.85,-88.85,15
Ismailia,30.6042,32.2678,15
Janajpur,26.7327,85.9248,15
Janale,1.80777,44.6942,15
Jijel,36.8219,5.7661,15
Kabkabiya,13.6475,24.0867,15
Kalawanchikudi,7.52937,81.7946,15
Kamdesh district,35.4099,71.3386,15
Khwaja Sabz Posh district,36.0985,64.8645,15
Kissufim,31.3751,34.3991,15
Kohlu district,29.6739,68.7155,15
Kufa,32.0329,44.3996,15
La Libertad,16.7831,-90.117,15
La Union,13.3369,-87.844,15
Laghouat,33.8,2.88333,15
Matta district,35.0165,72.3618,15
Mayo,6.8761,101.259,15
Miraflores,12.19,-86.331,15
Mohammad Agha district,34.264,69.1611,15
Mount Lebanon,33.789,35.4807,15
Muqdadiyah district,33.9713,44.9267,15
Nawabshah,26.2434,68.4091,15
Nawagai,34.4043,72.5579,15
Ocana,8.23342,-73.353,15
Pagadian,7.8262,123.437,15
Pontevedra,42.4336,-8.6481,15
Rosario,-32.951,-60.666,15
Salarzai,34.8652,71.5266,15
San Jose Guayabal,13.8422,-89.097,15
San Sebastian,1.83899,-76.769,15
Sevilla,4.26889,-75.936,15
Shali,43.15,45.9,15
Sirwah district,15.4503,45.0198,15
Sufiyah,33.4404,43.3283,15
Tacurong,6.70278,124.683,15
Tejutla,14.1696,-89.103,15
Torkham,34.1198,71.1047,15
Trekhizbenka,48.757,38.962,15
Tyrnyauz,43.4,42.9167,15
Ukhrul district,25.0954,94.3617,15
West Berlin,52.5058,13.3317,15
Wihdah,36.3385,43.0697,15
Zacatecoluca,13.5,-88.867,15
Zagazig,30.5766,31.5041,15
Zahri district,31.6403,65.3975,15
Ziguinchor,12.5833,-16.267,15
Zolote,48.6928,38.5198,15
Adraskan district,33.6435,62.2706,14
Aguachica,8.30909,-73.617,14
Amriyat al-Fallujah,33.1653,43.8654,14
Antananarivo,-18.922,47.5172,14
Arauquita district,7.02735,-71.429,14
Argun,43.3,45.8667,14
Baramulla district,34.2051,74.3495,14
Bauchi,10.3158,9.84417,14
Beijing,39.9056,116.396,14
Bentiu,9.26028,29.8002,14
Biu,10.6111,12.195,14
Bonn,50.7327,7.0963,14
Butuan,8.94825,125.541,14
Caloto,3.0358,-76.408,14
Chernukhino,48.3312,38.5009,14
Chinameca,13.5,-88.35,14
Churachandpur,24.35,93.7,14
Dayrut,27.5553,30.8075,14
Dhusamareb,5.53639,46.3856,14
Doaba,33.423,70.7358,14
Doda,33.1458,75.548,14
El Alto,-16.501,-68.214,14
El Tarra,8.57451,-73.093,14
Habbaniyah,33.3822,43.5727,14
Hawr Rajab,33.1926,44.4104,14
Imam Sahib,37.1818,68.9132,14
Jaarah,31.8846,44.4891,14
Jericho,31.857,35.4606,14
jhang,31.2768,72.3213,14
Jhargam,22.4511,86.9953,14
Khwaja Ghar district,37.0696,69.421,14
Kingston,18,-76.8,14
Kizlyar,43.85,46.7167,14
Kokrajhar,26.4014,90.2667,14
Koronadal,6.49913,124.844,14
Liboi,0.35536,40.8722,14
Makati,14.5551,121.024,14
Mayo district,6.71828,101.41,14
Morawewa,8.58944,80.835,14
Muqur,35.0882,63.0936,14
Narayanpur,19.7602,78.705,14
Panjwai,31.55,65.4526,14
Point Pedro,9.82486,80.2363,14
Poonch,33.767,74.0924,14
Prague,50.0878,14.4205,14
Puerto Colon,0.28037,-76.927,14
Puno,-15.841,-70.028,14
Ramadi district,33.4319,43.3116,14
Ranchi,23.37,85.325,14
Rangae (district),6.25415,101.73,14
Rangamati district,22.6574,92.1733,14
Raqqah,35.9474,39.0368,14
San Agustin,13.432,-88.592,14
San Marcos,14.9653,-91.796,14
Sangrur,30.2458,75.8421,14
Santander,43.461,-3.8079,14
Saravena district,6.95284,-71.875,14
Sharan,33.1771,68.7811,14
Shibam,15.9228,48.6375,14
Soyapango,13.702,-89.148,14
Suwayrah,32.9253,44.771,14
Sydney,-33.874,151.207,14
Talca,-35.431,-71.658,14
Tashkent,41.2667,69.2167,14
Than To,6.35422,101.235,14
Tipaza,36.5872,2.44311,14
Tskhinvali,42.2242,43.9632,14
Tunis,36.8028,10.1797,14
Yangon,16.7996,96.1509,14
Yenagoa,4.92116,6.27477,14
Yerevan,40.1833,44.5167,14
Zawiya,32.7522,12.7278,14
Akaraipattu,7.21939,81.8498,13
Anantnag district,33.7333,75.149,13
Aomar,36.501,3.77396,13
Bamako,12.6447,-8.0038,13
Barakaldo,43.2972,-2.9917,13
Barkhan,29.8976,69.5242,13
Beni suef,29.0744,31.0985,13
Burhakaba,2.80044,44.0834,13
Cagayan de Oro,8.48254,124.647,13
Chanae,6.05709,101.695,13
Chaparhar,34.2761,70.3602,13
Cibitoke,-2.888,29.1193,13
Cukurca,37.2532,43.6122,13
Daman district,31.1394,65.761,13
Dangam district,35.0022,71.4062,13
Dawlatabad district,36.9842,67.0465,13
Deir ez-Zor,35.337,40.1461,13
Digos,6.75005,125.356,13
Djelfa,34.6667,3.25,13
Djibouti,11.5886,43.1453,13
Dungu,3.60711,28.5623,13
Durango,43.1691,-2.6327,13
East Garo Hills district,25.756,90.6773,13
East London,-32.986,27.8661,13
Eilat,29.5581,34.9522,13
Firozpur district,30.9544,74.6121,13
Georgetown,6.82181,-58.159,13
Getxo,43.3442,-3.0064,13
Hajjaj,34.8328,43.5162,13
Handwara,34.3996,74.2817,13
Hong Kong,22.2819,114.161,13
Idil,37.3422,41.8866,13
Imphal West district,24.817,93.9368,13
Iraklion,35.3292,25.1387,13
Jacobabad,28.28,68.4404,13
Juba,4.84985,31.6001,13
Kalaya,33.7429,70.965,13
Kattankudy,7.68667,81.7214,13
Kefar Sava,32.1783,34.908,13
Khas Kunar district,34.6175,70.9743,13
Khok Pho district,6.68648,101.139,13
Kohima,25.6701,94.1077,13
Kolkata,22.5726,88.3639,13
Krymske,48.7521,38.7875,13
Kulgam,33.645,75.018,13
La Oroya,-11.52,-75.9,13
Leon,12.4326,-86.881,13
Lviv,49.8397,24.0297,13
Lyon,45.764,4.83566,13
Makhmur district,35.6999,43.5368,13
Mamelodi,-25.721,28.4223,13
Mardin,37.3227,40.7246,13
Marinka,47.9423,37.504,13
Matagalpa,12.9248,-85.973,13
Mdantsane,-32.949,27.735,13
Mogasishu,2.02126,45.2947,13
Nahal Oz,31.4723,34.4997,13
Najran,17.5656,44.2289,13
Nawzad district,32.4057,64.4704,13
N'djamena,12.1208,15.0865,13
Newtownabbey,54.6848,-5.9659,13
North Nazimabad,24.9333,67.0333,13
Panareh,6.80428,101.502,13
Parang,7.37408,124.267,13
Patiala,30.34,76.38,13
Pattan,34.1605,74.5551,13
Pietermaritzburg,-29.659,30.855,13
Purulia district,23.3321,86.3652,13
Qamishli,37.0503,41.2177,13
Qatn district,16,48.5,13
Rama,12.1635,-84.219,13
Richmond,37.5407,-77.434,13
Rio Blanco,12.9316,-85.224,13
Shoqra,13.3561,45.699,13
Silopi district,37.3062,42.4984,13
Sirajganj,24.4554,89.7,13
Sitra,26.1626,50.612,13
Sucre,2.0376,-76.925,13
Sukkur,27.7066,68.8482,13
Tadmait,36.7391,3.90168,13
Talcahuano,-36.724,-73.113,13
Tanyong Mat,6.31013,101.713,13
Tembisa,-26.004,28.2112,13
Tigzirt,36.8912,4.12322,13
Tijuana,32.5335,-117.02,13
Tikrit district,34.7337,43.7899,13
Tuburan,10.7288,123.828,13
Udalguri,26.746,92.0959,13
Udhampur district,32.9252,75.1353,13
Washington,38.8904,-77.032,13
Yaring,6.86639,101.369,13
Zurmat district,33.4362,69.0317,13
Afula,32.6099,35.2901,12
agartala,23.8312,91.2865,12
Ahuachapan,13.9214,-89.845,12
Aqcha district,36.9114,66.1858,12
Artemivsk,48.5987,37.9979,12
Azzan,14.3267,47.448,12
Baghlan,36.1778,68.754,12
Baraki Barak,33.9692,68.9447,12
Barawe,1.11225,44.0294,12
Barranca,-10.754,-77.761,12
Bastar district,19.2037,81.9344,12
Batna,35.55,6.16667,12
Beida,32.7664,21.7417,12
Beytussebap district,37.6618,43.1069,12
Bonifacio,41.3872,9.15927,12
Burdhubo,2.48157,43.3241,12
Carolina,13.85,-88.3,12
Casablanca,33.59,-7.61,12
Charkh district,33.7969,68.9346,12
Chenkaladi,7.78586,81.5898,12
Chigorodo,7.6676,-76.68,12
Craigavon,54.4481,-6.3876,12
Dahana-i-Ghuri district,35.7317,68.6683,12
Dasht,25.6946,62.4928,12
Datu Odin Sinsuat,7.18121,124.214,12
Dawr district,34.4408,44.172,12
Dellys,36.9196,3.8914,12
Diphu,25.8465,93.4299,12
El Wak,2.81388,40.9342,12
Gadap,25.0542,67.022,12
Gamboru,11.8567,13.1697,12
Gelan district,32.6771,67.7139,12
Giro district,33.0695,68.3269,12
Guazapa,13.8769,-89.174,12
Gush Qatif,31.3548,34.2745,12
Halimzai,34.3445,71.3673,12
Hamah,35.1364,36.7522,12
Hit district,33.6395,42.838,12
Hranitne,47.4559,37.868,12
Huallaga district,-7.7947,-76.196,12
Imphal East district,24.817,93.9368,12
Itagui,6.17215,-75.61,12
Jabaliya,31.5294,34.4797,12
Kandy District,7.29384,80.6407,12
Kanker district,20.2719,81.4931,12
Khanabad district,36.6814,69.1149,12
Kiziltepe,37.1894,40.5897,12
La serena,-29.907,-71.251,12
Ladha,32.564,69.8324,12
Las Arenas,43.3252,-3.0115,12
Leego,2.71632,44.5115,12
Marjah district,31.5178,64.1142,12
Matara,5.94443,80.5499,12
myawadi,16.6878,98.5083,12
Narayanpur district,19.7235,81.2424,12
Noumea,-22.276,166.458,12
Nyanga,-33.996,18.5845,12
Oslo,59.9139,10.7522,12
Pokhara,28.2681,83.9724,12
Polonnaruwa,7.93953,81.001,12
Polonnaruwa district,7.93953,81.001,12
Port Said,29.95,32.57,12
Porticcio,41.8833,8.78333,12
Qena,26.17,32.7272,12
Qush Tepa district,36.9016,65.6644,12
San Diego,32.7157,-117.16,12
san martin,3.69748,-73.699,12
San Pedro,13.6642,-88.661,12
Santander de Quilichao,3.00879,-76.486,12
Shahr-e Safa,31.8033,66.3236,12
Sharana,33.1766,68.7779,12
Si Sakhon district,6.23139,101.5,12
Sidi bel Abbes,35.2,-0.6333,12
Siraha district,26.7959,86.2969,12
Taloqan,36.7343,69.5353,12
Tibu district,8.63781,-72.735,12
Tinsukia,27.4895,95.3601,12
Tinsukia district,27.4919,95.3478,12
Tipo-Tipo,6.5003,122.12,12
Tubruq,32.0796,23.9603,12
Tulunan,6.83196,124.879,12
Wajid,3.80778,43.2489,12
Yambio,4.57916,28.3988,12
Zintan,31.929,12.2482,12
Albuquerque,35.0842,-106.65,11
Ali Shir,33.4658,70.0911,11
Ampatuan,6.8668,124.467,11
Anori,7.07386,-75.146,11
Anuradhapura district,8.34519,80.3881,11
Aziziyah,32.9107,45.063,11
Baaj,36.05,41.7166,11
Baguio,16.4164,120.593,11
Bahawalpur,29.3957,71.6769,11
Bala Baluk district,32.6251,62.4798,11
Balichanda,26.6572,92.1021,11
Bani Saad,33.569,44.5476,11
Banja Luka,44.7362,17.4809,11
Bhatinda,30.211,74.9455,11
Bogota district,4.5981,-74.076,11
Cabanatuan,15.4855,120.967,11
Castlederg,54.7067,-7.5929,11
Chahar Dara,36.6945,68.8016,11
Charsadda district,34.15,71.7458,11
Cinquera,13.8833,-88.967,11
Coquimbo,-29.953,-71.344,11
Cox's Bazar,21.4395,92.0077,11
Currulao,7.99221,-76.637,11
Daraa,32.6245,36.1052,11
Dawr,34.4575,43.7989,11
Dehiwala,6.85595,79.863,11
Dhading district,27.9594,84.8959,11
Dhamar,14.5432,44.4008,11
Dhanusa district,26.835,86.0122,11
Dusseldorf,51.2139,6.78069,11
El Triunfo,13.5589,-88.43,11
Esteli,13.1319,-86.346,11
Fotokol,12.3777,14.2251,11
Galle,6.03296,80.2128,11
Gaya district,24.7955,84.9994,11
Ghorak district,32.0325,65.1358,11
Ghormach district,35.7951,63.719,11
Gihanga,-3.1935,29.3062,11
Goalpara district,26.0725,90.5887,11
Golaghat district,26.5201,93.9699,11
Gothenburg,57.697,11.9865,11
Gozarah,34.3489,63.1778,11
Grozny/Groznenskiy,43.3167,45.6833,11
Guernica,43.3171,-2.679,11
Gumla,23.0415,84.5445,11
Hambantota,6.13066,81.1262,11
Hargeisa,9.55923,44.0702,11
Jiquilisco,13.3167,-88.583,11
Jisr Diyala,33.2231,44.5408,11
Jurm district,36.8667,70.8344,11
Kalimela,17.8584,81.4345,11
Kauswagan,8.1909,124.088,11
Kerem Shalom,31.2279,34.2859,11
Khayelitsha,-34.04,18.6778,11
Kizilyurt,43.2147,47.1646,11
Korangi,24.831,67.1311,11
Krasnohorivka,47.9998,37.516,11
Krong Pinang,6.42615,101.281,11
Kurchaloy,43.1243,46.1586,11
Labweh,34.197,36.3534,11
Lahan,26.7167,86.4833,11
Lice,38.4575,40.6471,11
Lolotique,13.5571,-88.349,11
Loralai,30.4451,69.0942,11
Mafa,11.9258,13.6056,11
Maicao,11.3778,-72.239,11
Makilala,6.95178,125.097,11
Malange,-9.5464,16.3381,11
Marjayoun,33.2463,35.5001,11
Maywand,31.623,65.0542,11
Mersin,36.8025,34.6298,11
Mount Lavinia,6.81955,79.8801,11
Mullaitivu district,9.26709,80.8142,11
Newcastle,54.2084,-5.8917,11
Nikishyne,48.2415,38.5233,11
Panare,6.80428,101.502,11
Patan,27.667,85.3188,11
pervari,37.9366,42.5475,11
Poonch district,33.7694,74.0919,11
Qalqilya,32.1946,34.9803,11
Qiryat Shemona,33.2087,35.5726,11
Rancagua,-34.17,-70.741,11
Rashidiyah,36.4099,43.09,11
Rutshuru,-1.1856,29.447,11
Saida,34.8408,0.14947,11
San Fernando,13.6772,-86.315,11
San Francisco,16.8,-89.933,11
San Jose de las Flores,14.0502,-88.838,11
Santa Clara,13.7067,-86.258,11
Santa Fe,-31.632,-60.699,11
Saptari district,26.6173,86.7014,11
Sargodha,32.0829,72.6714,11
Sari Pul,36.2177,65.9305,11
Sejar,33.3953,43.8458,11
Shillong,25.5788,91.8933,11
Si Mustapha,36.7244,3.61925,11
Sialkot,32.4935,74.5303,11
Silvan district,38.1427,41.0066,11
Simdega district,22.611,84.5024,11
Sirwah,15.4498,45.0202,11
Situbondo,-7.7051,113.995,11
Starohnativka,47.5439,37.78,11
Strabane,54.8234,-7.4684,11
Sundargarh district,22.124,84.0432,11
Sungai Kolok district,6.01512,101.952,11
Surab,28.4924,66.2622,11
Swabi district,34.1467,72.3863,11
Tachilek,20.4485,99.8842,11
Takbai,6.25889,102.055,11
Taraza,7.58327,-75.4,11
Thung Yang Daeng district,6.6175,101.426,11
Urumqi,43.8256,87.6168,11
Valdivia,-39.82,-73.245,11
Vilcashuaman,-13.653,-73.954,11
Vosloorus,-26.356,28.208,11
Waslala,13.3333,-85.372,11
Zugdidi,42.5021,41.861,11
5th of November Hydroelectric Dam,13.99,-88.758,10
Aguilares,13.9572,-89.19,10
Ahvaz,31.2855,48.6434,10
Akora Khattak,34.0007,72.1217,10
Amorebieta,43.2205,-2.7332,10
armenia,4.52869,-75.704,10
Asmar,35.0299,71.3542,10
Awaran district,26.4854,65.4485,10
Balcad,2.36037,45.3855,10
Baraki,36.6666,3.09606,10
Basauri,43.2222,-2.8857,10
Benin City,6.3176,5.6145,10
Berrouaghia,36.1333,2.91665,10
Bingol,38.884,40.499,10
Boghni,36.5422,3.95306,10
Borgo,42.5547,9.42405,10
Bougainville Island,-6.1584,155.382,10
Bratislava,48.1484,17.1073,10
Brazzaville,-4.258,15.2724,10
Bristol,51.4553,-2.5919,10
Chaharikar,35.0131,69.1689,10
Chermalyk,47.315,37.8061,10
Cucuta district,7.8942,-72.504,10
Dabeiba,7.00063,-76.266,10
Daih,26.2257,50.5356,10
Daquq district,35.0843,44.324,10
Dargecit,37.5477,41.7183,10
Deh Rahwod,32.6408,65.5708,10
Dhalai district,23.8467,91.9099,10
Dowr,34.4572,43.7993,10
Duluiyah,34.0591,44.2159,10
Dushi district,35.614,68.6789,10
Enniskillen,54.3465,-7.6404,10
Faizabad,37.1007,70.5562,10
Fallujah district,33.3551,43.7894,10
Fortul,6.79223,-71.776,10
Garbahaareey,3.32889,42.2208,10
Gaur,26.7829,85.2776,10
Geneva,46.1984,6.1423,10
Ghalanai,34.3216,71.402,10
Goundam,16.4167,-3.6667,10
Guasdilito,7.24677,-70.729,10
Gulistan district,32.5076,63.7695,10
Gumla district,23.0415,84.5445,10
Gurdaspur,32.0408,75.4019,10
Habilayn,13.536,44.8526,10
Haflong,25.1635,93.0136,10
Hawara,32.1512,35.2568,10
Ica,-14.063,-75.729,10
Ifo,0.10968,40.315,10
Jaghatu district,33.7719,68.3697,10
Jambalo,2.85,-76.317,10
Jamshoro,25.4127,68.2713,10
Jos district,9.93333,8.88333,10
Kajaki,32.3226,65.1184,10
Kandhamal district,20.1342,84.0167,10
Kayanza,-2.9152,29.6231,10
Khakrez district,31.788,65.5708,10
Khwazakhela,34.9374,72.469,10
Killen,54.6733,-7.6275,10
Kirandul,18.6336,81.2574,10
Kiryat Arba,31.5295,35.1156,10
Kompang Chhnanj Province,12.25,104.667,10
Koraput,18.8152,82.7121,10
Kotri,25.3633,68.302,10
Kupwara district,34.5262,74.2546,10
La Hormiga,0.42529,-76.905,10
Labraq,32.7884,21.999,10
Larbaa,36.5652,3.15393,10
Lice district,38.4266,40.6702,10
Los Angeles,-37.473,-72.354,10
Lota,-37.088,-73.16,10
Luena,-11.793,19.9066,10
Mabini,10.8019,123.489,10
Maco,7.36618,125.858,10
Malakal,9.54453,31.654,10
Malmo,55.6033,13.0013,10
Maluso,6.543,121.875,10
Mankulam,9.13699,80.4452,10
Mansehra,34.7726,72.3609,10
Marte,12.3663,13.8289,10
Matalam,7.08784,124.901,10
Mati,6.9528,126.221,10
Messina,-22.351,30.0398,10
Minsk,53.9,27.5667,10
Miranshah,32.999,70.0651,10
Moreh,24.2513,94.3013,10
Nusaybin district,37.1545,41.3399,10
Obe district,34.2728,63.109,10
Orito,0.66643,-76.872,10
Palaly,9.79824,80.0898,10
Paramaribo,5.82789,-55.176,10
Pasajes,43.3241,-1.9299,10
Peje,42.6598,20.3071,10
Poblacion,11.8823,124.046,10
Port Elizabeth,-33.959,25.6007,10
Pulwama district,33.8715,74.8996,10
Radwaniyah,33.1865,44.2687,10
Rawah,34.4686,41.9166,10
Ressado Garcia,-25.444,31.9931,10
San Jose de Bocay,13.542,-85.539,10
San Jose del Guaviare,2.56855,-72.642,10
Santa Elena,13.6667,-89.267,10
Santurce,43.3282,-3.0315,10
Saravan,27.3707,62.3342,10
Sarband,33.9365,71.4863,10
Sartene,41.6218,8.97472,10
Seoul,37.5665,126.978,10
Shewan,32.6294,62.4894,10
Shihr,14.7608,49.607,10
Sibi district,29.6441,67.8167,10
Stuttgart,48.7771,9.18077,10
Sungai Padi ((District)),6.16671,101.912,10
Taluqan,36.7167,69.5167,10
Tanta,-12.122,-76.013,10
Tejutepeque,13.8508,-88.904,10
Timika,-4.5501,136.889,10
Uige,-7.6165,15.0496,10
valledupar,10.4769,-73.25,10
Villavicencio district,4.15127,-73.639,10
Volgograd,48.7,44.5167,10
West Singhbhum district,22.3651,85.4376,10
yokohama,35.4437,139.638,10
Zagreb,45.7963,15.9607,10
Zalingei,12.8998,23.4771,10
Zanzibar,-6.1357,39.3621,10
Zaria,11.0819,7.71596,10
Agadez,16.9742,7.98654,9
Agua Caliente,13.2411,-87.96,9
Agustin Codazzi,10.0355,-73.237,9
Ahmedabad,23.0225,72.5714,9
Al Junaynah,13.4501,22.4499,9
Alegria,13.5,-88.483,9
Alingar,34.8241,70.3607,9
Alishing district,34.7834,70.108,9
al-Mukalla,14.5406,49.1251,9
Anah,34.3722,41.9875,9
Andar,33.3196,68.4513,9
Andoain,43.2205,-2.0211,9
Anghone,42.1138,8.70155,9
Arrasate,43.0665,-2.4891,9
Bacolod,10.6693,122.949,9
Bagram district,34.9291,69.342,9
Bak,33.5,70.05,9
Bambari,5.76481,20.6758,9
Banki,11.6619,14.02,9
Barmal district,32.7158,69.2818,9
Barrancabermeja district,7.06005,-73.853,9
Belo Horizonte,-19.924,-43.935,9
Bielefeld,52.0231,8.53307,9
Bishkek,42.87,74.5879,9
Bogra,24.85,89.3665,9
Bonny,4.43405,7.17049,9
Cali district,3.42063,-76.522,9
Chalhuanca district,-14.295,-73.242,9
Chamarkand,34.6907,71.222,9
Chanae district,6.05709,101.695,9
Chavakachcheri,9.65907,80.1317,9
Cheddikulam,8.6656,80.2962,9
Chegem,43.5658,43.5833,9
Chitrakonda,18.1087,82.1088,9
Chora,32.8472,66.05,9
Ciudad Juarez,31.7333,-106.48,9
Curumani,9.19974,-73.543,9
Daglica,37.3774,44.085,9
Dalbandin,28.8856,64.4053,9
Darzab district,35.9758,65.3781,9
Dawlatabad,36.4168,64.8993,9
Delaram district,32.1639,63.4308,9
Dhuluiyah,34.0588,44.2175,9
Diffa,13.3156,12.6089,9
Dire Dawa,9.60088,41.8501,9
Dolores,3.53861,-74.896,9
Draa El Mizan,36.5356,3.83418,9
Duren,50.7999,6.48699,9
East Aceh Regency,4.52714,97.6076,9
Eibar,43.1842,-2.4733,9
El Carmen,8.51138,-73.447,9
El Castillo,11.0184,-84.398,9
El Fashir,13.6306,25.35,9
Elephant pass,9.51849,80.4061,9
Elizalde,43.3536,-2.9075,9
Empangeni,-28.752,31.8932,9
Firozpur,30.9544,74.6121,9
Galgala,10.9901,49.0568,9
Gali,42.628,41.7357,9
Gamboru Ngala,12.371,14.2065,9
Garowe,8.39936,48.484,9
Geidam,12.8935,11.9291,9
Ghani Khel,34.1872,70.8231,9
Ghayl Ba Wazir,14.7686,49.3723,9
Ghoryan district,34.3456,61.4934,9
Gjirokaster,40.0758,20.1389,9
Gora,31.0783,34.1317,9
Gugulethu,-33.983,18.5694,9
Hadera,32.4348,34.9216,9
Helwan,29.8503,31.3364,9
Hernani,43.2675,-1.9758,9
Huayllapata,-13.383,-73.133,9
Iloilo City,10.6965,122.564,9
Jagua de Ibirico,9.56049,-73.333,9
Jandola,32.3303,70.1186,9
Jani Khel,33.6663,69.786,9
Jaramana,33.4833,36.35,9
Kadiria,36.5325,3.68442,9
Kagiso,-26.161,27.7854,9
kangan,34.264,74.9011,9
Kapho,6.59302,101.548,9
Karukh district,34.5104,62.6694,9
Kashmore,28.4321,69.5809,9
Kaspiysk,42.8833,47.6333,9
Kebethegollawa,8.64109,80.6696,9
Kfar Houneh,33.4925,35.5872,9
Khania,35.5162,24.0188,9
Kharan,28.0025,65.2884,9
Kharan district,28.0187,65.2963,9
Kiran,7.86778,81.5103,9
Kolofata,11.1615,14.0145,9
Kosovska Mitrovica,42.8809,20.8672,9
Kulachi,31.9326,70.4548,9
Kulp,38.4998,41.0112,9
Kurseong,26.8821,88.2789,9
La Palma,14.3165,-89.171,9
La Plata,-34.921,-57.954,9
Lamu,-2.2695,40.901,9
Logrono,42.4658,-2.45,9
Madagali,10.886,13.6303,9
Madurai,9.9252,78.1198,9
Mae Sot,16.7235,98.5844,9
Mahaday,2.29729,45.7991,9
Manogay,34.9802,70.9115,9
Masho Khel,33.9069,71.5042,9
Maynay,-12.955,-74.253,9
Melbourne,-37.813,144.963,9
Mendoza,-32.89,-68.844,9
Mercedes Umana,13.5617,-88.49,9
Monguno,12.674,13.6148,9
Monkayo,7.82029,126.05,9
Monrovia,6.29074,-10.761,9
Morales,2.75674,-76.63,9
Muang (District),6.54171,101.283,9
Muang Yala district,6.54107,101.28,9
Mudiyah,13.932,46.0833,9
Murunkan,8.83427,80.051,9
Narayanganj,23.619,90.498,9
Niamey,13.5167,2.11667,9
Osicala,13.8057,-88.146,9
Pampore,34.0167,74.9181,9
Panadura,6.71411,79.9056,9
Panguna,-6.1584,155.382,9
Patna,25.611,85.144,9
Petah Tiqwa,32.0849,34.8901,9
Pishin,30.5819,66.9985,9
pitalito,1.85199,-76.047,9
Planadas,3.19486,-75.646,9
Port Shepstone,-30.75,30.4501,9
Pottuvil,6.87527,81.8306,9
Pueblo Nuevo,8.50099,-75.508,9
Puerto Rico,2.93835,-73.208,9
Pune,18.5204,73.8567,9
Qatif,31.3669,34.3168,9
Quibdo,5.69224,-76.658,9
Rautahat district,27.0487,85.3136,9
Remedios,7.07786,-74.704,9
Remedios district,7.07786,-74.704,9
Rusa Milae,6.874,101.225,9
Sabana de Torres,7.39002,-73.501,9
Sabon Gari,10.5726,12.1583,9
Sadah,16.9347,43.7648,9
San Rafael,11.8463,-86.44,9
San Vicente del Caguan,2.11667,-74.767,9
Sanagoran,-7.7866,-78.141,9
Sangrur District,30.2458,75.8421,9
