city,latitude,longitude,number of attacks
Tinte,-13.225278,-74.139167,3
Huanta,-12.939782,-74.247478,30
Barrancabermeja,7.060051,-73.853115,72
Huari district,-9.34736,-77.170903,2
Medellin,6.270526,-75.572173,680
Achi district,8.568451,-74.55436,4
Santa Elena,6.209539,-75.497642,10
Ayacucho,-13.163874,-74.223564,233
Bogota,4.5981,-74.07603,605
Mollepata,-13.508825,-72.527962,3
Carhuanca,-13.755419,-73.78756,16
Carhuanca,-13.755419,-73.78756,16
Carhuanca,-13.755419,-73.78756,16
Carhuanca,-13.755419,-73.78756,16
Carhuanca,-13.755419,-73.78756,16
Carhuanca,-13.755419,-73.78756,16
Carhuanca,-13.755419,-73.78756,16
Carhuanca,-13.755419,-73.78756,16
Carhuanca,-13.755419,-73.78756,16
Carhuanca,-13.755419,-73.78756,16
Carhuanca,-13.755419,-73.78756,16
Cerro de Pasco,-10.680652,-76.259918,72
Cerro de Pasco,-10.677372,-76.261149,72
Cerro de Pasco,-10.680652,-76.259918,72
Cerro de Pasco,-10.680652,-76.259918,72
Medellin,6.270526,-75.572173,680
Bogota,4.5981,-74.07603,605
Cali,3.420628,-76.522119,241
Cali,3.420628,-76.522119,241
Cali,3.420628,-76.522119,241
Cali,3.420628,-76.522119,241
Carhuamayo,-10.920784,-76.059497,2
Lima,-12.046378,-77.042791,1802
Gorgor,-10.62075,-77.040939,1
Medellin,6.270526,-75.572173,680
Medellin,6.270526,-75.572173,680
Medellin,6.270526,-75.572173,680
Medellin,6.270526,-75.572173,680
Medellin,6.270526,-75.572173,680
Medellin,6.270526,-75.572173,680
Medellin,6.270526,-75.572173,680
Huamanpata,-13.517999,-72.574661,1
Unknown,6.643708,-73.653621,5189
Unknown,6.643708,-73.653621,5189
Huanca Sancos,-13.920242,-74.334553,1
Ayacucho,-13.163874,-74.223564,233
Garzon,2.19673,-75.62909,4
Ayacucho district,-14.31884,-74.378173,31
Ayacucho,-13.163874,-74.223564,233
Ayacucho,-13.163874,-74.223564,233
Ayacucho,-13.163874,-74.223564,233
Pitalito,1.851988,-76.046976,9
Barranquilla,10.981412,-74.778319,33
Pichari,-12.520278,-73.828056,3
Pataz,-7.785833,-77.593333,2
Santa Rosa,1.700854,-76.572882,20
Santa Rosa,1.700854,-76.572882,20
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Oruro,-17.966712,-67.116624,2
Lima,-12.046378,-77.042791,1802
Barranquilla,10.981412,-74.778319,33
Tocache,-8.18885,-76.510838,9
Pucayacu,-8.752234,-76.121658,4
Sincos,-11.891427,-75.387054,1
Tingo Maria,-9.297478,-75.996312,25
Medellin,6.270526,-75.572173,680
Medellin,6.270526,-75.572173,680
Lima,-12.046378,-77.042791,1802
La Paz,-16.500194,-68.150162,79
La Paz,-16.500194,-68.150162,79
Rio Negro,6.153669,-75.37416,16
Santiago,-33.379709,-70.675213,982
San Cristobal district,9.882081,-75.254469,2
La Paz,-16.500194,-68.150162,79
Nacimiento district,-37.505926,-72.673688,1
Chillan District,-36.609282,-72.102064,1
La Soledad,7.43334,-65.333135,1
Santiago,-33.469115,-70.641997,982
Lota,-37.087761,-73.16021,10
La Paz,-16.500194,-68.150162,79
Santiago,-33.469115,-70.641997,982
Medellin,6.270526,-75.572173,680
Cali,3.420628,-76.522119,241
Quito,-0.181439,-78.467266,69
La Paz,-16.500194,-68.150162,79
La Paz,-16.500194,-68.150162,79
La Paz,-16.500194,-68.150162,79
Jurado,7.10577,-77.76488,5
Cali,3.420628,-76.522119,241
Chillurco,1.891667,-76.145556,1
Huancayo,-12.068306,-75.210163,155
Lima,-12.046378,-77.042791,1802
El Copey,10.14864,-73.96144,3
Bogota,4.5981,-74.07603,605
Santiago,-33.469115,-70.641997,982
Lima,-12.046378,-77.042791,1802
Lima,-12.124409,-76.977888,1802
Lima,-12.121736,-77.029552,1802
Bogota,4.674355,-74.04445,605
Medellin,6.270526,-75.572173,680
Pampa Cangallo,-13.557452,-74.195661,4
Bogota,4.5981,-74.07603,605
Medellin,6.270526,-75.572173,680
Puerto Valdivia,7.287778,-75.394444,5
Pampa Cangallo,-13.557452,-74.195661,4
Bogota,4.5981,-74.07603,605
Concepcion,-36.818977,-73.050319,58
Alto de la Rosa,3.89744,-75.53936,1
Uribe,3.24114,-74.35539,7
Bogota,4.5981,-74.07603,605
Huancayo,-12.068306,-75.210163,155
Casapampa,-8.950653,-77.770793,1
Huancayo,-12.068306,-75.210163,155
Santiago,-33.434848,-70.615731,982
Vina Del Mar,-33.024705,-71.552216,58
Rancagua,-34.170331,-70.740822,11
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Valparaiso,-33.045632,-71.620529,79
Santiago,-33.469115,-70.641997,982
Huancayo,-12.068306,-75.210163,155
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Bucaramanga,7.131202,-73.124973,81
Cali,3.420628,-76.522119,241
Medellin,6.270526,-75.572173,680
Yumbo,3.583748,-76.495727,9
Popayan,2.44186,-76.60617,25
Bucaramanga,7.131202,-73.124973,81
Medellin,6.270526,-75.572173,680
Cali,3.420628,-76.522119,241
Cali,3.420628,-76.522119,241
Pampa Cangallo,-13.557452,-74.195661,4
Medellin,6.270526,-75.572173,680
Yumbo,3.583748,-76.495727,9
Yumbo,3.583748,-76.495727,9
Lima,-12.046378,-77.042791,1802
Lima,-12.026656,-76.889678,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
San Martin,-34.575951,-58.53727,12
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Naranjillo,-5.81526,-77.382685,1
Bogota,4.5981,-74.07603,605
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Pradera,3.41866,-76.24198,3
Santiago,-33.469115,-70.641997,982
Popayan,2.44186,-76.60617,25
Popayan,2.44186,-76.60617,25
Medellin,6.270526,-75.572173,680
Jamundi,3.261782,-76.540886,5
Jamundi,3.261782,-76.540886,5
Jamundi,3.261782,-76.540886,5
San Jose del Guaviare,2.56855,-72.64184,10
Colombia,3.375833,-74.801389,2
Valparaiso,-33.045632,-71.620529,79
Valparaiso,-33.045632,-71.620529,79
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Buenos Aires,-34.6037,-58.381503,181
Vina Del Mar,-33.024705,-71.552216,58
Valparaiso,-33.045632,-71.620529,79
Valparaiso,-33.045632,-71.620529,79
Guayaquil,-2.170832,-79.922359,31
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Melipilla,-33.686068,-71.216633,1
Concepcion,-36.818977,-73.050319,58
Palmira,3.529901,-76.298006,17
Palmira,3.529901,-76.298006,17
Cali,3.420628,-76.522119,241
Cali,3.420628,-76.522119,241
Cali,3.420628,-76.522119,241
Yumbo,3.583748,-76.495727,9
Guayaquil,-2.170832,-79.922359,31
Tigrera,11.286866,-73.099449,1
Lima,-12.0267,-76.889584,1802
Cerro de Pasco,-10.680652,-76.259918,72
La Victoria,-38.232212,-72.351441,6
Lima,-12.046378,-77.042791,1802
Belalcazar,4.995278,-75.812778,6
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
San Fernando,-34.585716,-70.991131,11
Popayan,2.44186,-76.60617,25
Neiva district,2.925561,-75.290777,2
Toribio,2.95485,-76.26825,17
Concepcion,-36.818977,-73.050319,58
Lima,-12.125506,-76.996347,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
San Gil,6.554507,-73.133283,1
Guadalupe,6.81429,-75.2406,5
Darien,3.931111,-76.483781,1
Lima,-12.046378,-77.042791,1802
Buenos Aires,-34.6037,-58.381503,181
Huancayo,-12.068306,-75.210163,155
San Juan,-31.535203,-68.538315,27
San Juan,-31.535203,-68.538315,27
Buenos Aires,-34.6037,-58.381503,181
Resistencia,-27.451632,-58.986198,3
Buenos Aires,-34.6037,-58.381503,181
La Plata,-34.921295,-57.954333,9
Concepcion,-36.818977,-73.050319,58
Guayaquil,-2.170832,-79.922359,31
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Quilmes,-34.726025,-58.254356,1
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Dos Quebradas,4.837712,-75.66807,4
Palmayoc,-12.684167,-72.64,1
Lima,-12.046378,-77.042791,1802
Unknown,0.968179,-79.65172,5189
Unknown,0.968179,-79.65172,5189
Trujillo,-8.111825,-79.02866,23
Valparaiso,-33.045632,-71.620529,79
Valparaiso,-33.045632,-71.620529,79
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Chiclayo,-6.779131,-79.83942,17
Medellin,6.270526,-75.572173,680
Lima,-12.046378,-77.042791,1802
Guayaquil,-2.170832,-79.922359,31
Cerro De Pasco,-10.680652,-76.259918,72
Florida,3.322222,-76.234722,18
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Bogota,4.753487,-74.088833,605
La Magdalena,5.080683,-74.486998,2
La Magdalena,5.080683,-74.486998,2
Bogota,4.5981,-74.07603,605
Valparaiso,-33.045632,-71.620529,79
Santiago,-33.469115,-70.641997,982
Rancagua,-34.170331,-70.740822,11
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Monterrico,-11.024674,-75.405337,2
Lima,-12.046378,-77.042791,1802
Bogota,4.60148,-74.079167,605
Unknown,6.643708,-73.653621,5189
Unknown,6.643708,-73.653621,5189
Unknown,6.643708,-73.653621,5189
Lima,-12.046378,-77.042791,1802
Huamachuco,-7.815617,-78.048885,4
Huamachuco,-7.815617,-78.048885,4
Unknown,-8.143593,-78.475195,5189
Medellin,6.270526,-75.572173,680
Siberia,4.712975,-73.947004,3
El Tarra,8.57451,-73.09339,14
Chuschi,-13.585034,-74.352003,2
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Sanagoran,-7.786564,-78.14146,9
Sanagoran,-7.786564,-78.14146,9
Lambayeque,-6.704125,-79.906227,1
Algamarca,-7.599726,-78.250399,1
Cajamarca,-7.161747,-78.512786,7
Santander de Quilichao,3.00879,-76.4859,12
Paramillo,5.06259,-74.61695,2
Corinto district,3.173882,-76.259454,5
Matucana,-11.844722,-76.386111,3
Buenos Aires,-34.6037,-58.381503,181
San Jose de Secce,-12.57906,-74.228928,4
Ocobamba,-13.481944,-73.561111,1
Bogota district,4.5981,-74.07603,11
Cali district,3.420628,-76.522119,9
Cali,3.420628,-76.522119,241
Buenos Aires,-34.6037,-58.381503,181
Florida,-36.823788,-72.668472,18
Florida,-36.823788,-72.668472,18
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Bolivar,10.266667,-75.466667,7
Morro,6.40005,-75.25,1
Sacharacay,-13.080678,-73.849232,2
Unknown,6.547306,-71.002231,5189
Bolivar,10.266667,-75.466667,7
Cano Limon,6.931857,-71.157523,4
Puente Piedra,-11.86707,-77.077373,3
Santiago,-33.469115,-70.641997,982
Valparaiso,-33.045632,-71.620529,79
Santiago,-33.469115,-70.641997,982
Tigre,-34.425087,-58.579659,1
Buga district,3.899723,-76.302032,3
Santiago,-33.469115,-70.641997,982
Santa Rosa,1.700854,-76.572882,20
Cordoba,-31.399301,-64.182129,28
Unknown,3.800889,-76.641271,5189
Buga district,3.899723,-76.302032,3
La Mar district,-12.916667,-73.833333,6
Vina del Mar,-33.024705,-71.552216,58
Vina del Mar,-33.024705,-71.552216,58
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Buenos Aires,-34.6037,-58.381503,181
Lima,-12.046378,-77.042791,1802
La Plata,-34.921295,-57.954333,9
Lima,-12.046378,-77.042791,1802
Lima,-12.043241,-77.042954,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Cusco district,-13.531688,-71.966924,3
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Ginebra,3.749597,-76.166856,2
Guacari,3.76299,-76.33443,1
Chanchabamba,-16.387975,-71.559042,1
Huallacancha,-11.833889,-75.476389,1
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
cali,3.420628,-76.522119,241
Saravena district,6.95284,-71.87514,14
Rosario,-32.951052,-60.666365,15
Tame district,6.46052,-71.72989,7
Tame district,6.46052,-71.72989,7
Betoyes,6.49249,-71.55696,2
Saravena,6.95284,-71.87514,42
Tame,6.46052,-71.72989,25
Lima,-12.046378,-77.042791,1802
Unknown,2.243589,-77.010385,5189
Andahuaylas,-13.6575,-73.383333,6
Saravena,6.95284,-71.87514,42
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Bucaramanga,7.131202,-73.124973,81
Temuco,-38.734133,-72.584651,35
Salao,11.41668,-72.26661,1
Anzoategui,4.629991,-75.095351,2
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Caceres,7.57851,-75.35023,7
Huaytara,-13.604444,-75.353111,1
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Corozal,9.31585,-75.29277,2
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Caceres,7.57851,-75.35023,7
Cali,3.420628,-76.522119,241
Cerro de Pasco,-10.680652,-76.259918,72
Unknown,2.243589,-77.010385,5189
Unknown,3.800889,-76.641271,5189
Santiago,-33.469115,-70.641997,982
Unknown,6.547306,-71.002231,5189
Unknown,6.547306,-71.002231,5189
Huancavelica,-12.787148,-74.973207,22
Cali,3.420628,-76.522119,241
Piendamo,2.63874,-76.52915,5
Suaita,6.10134,-73.44277,1
Andahuaylas,-13.6575,-73.383333,6
Yarima,6.83191,-73.71195,2
Asuncion,-25.282773,-57.63561,24
Saravena,6.95284,-71.87514,42
Ayacucho,-13.163874,-74.223564,233
Limache,-33.008517,-71.259107,1
Genova,4.2045,-75.79185,3
Lagunas,-5.228146,-75.676619,1
Las Condes,-33.411667,-70.55,3
Mondomo,2.892423,-76.553158,3
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
San Carlos,6.1876,-74.99429,31
Herrera,3.28723,-75.81777,2
Genova,4.2045,-75.79185,3
Quito,-0.181439,-78.467266,69
Uchuraccay,-12.825945,-74.111516,1
Piura,-5.197037,-80.626621,6
Lima,-12.046378,-77.042791,1802
Rancagua,-34.170331,-70.740822,11
Coronel,-37.029655,-73.144447,4
Lota,-37.092019,-73.154582,10
Concepcion,-36.818977,-73.050319,58
Concepcion,-36.818977,-73.050319,58
Santiago,-33.469115,-70.641997,982
Quito,-0.181439,-78.467266,69
Misiguay,8.624722,-75.955556,1
Unknown,6.643708,-73.653621,5189
Zaragoza,7.491752,-74.868183,32
Providencia,-2.083333,-73.966667,2
La Paz,-16.500194,-68.150162,79
Iquitos,-3.743667,-73.251874,4
Lurigancho,-12.003379,-76.918423,8
Unknown,8.402925,-75.899867,5189
Unknown,8.402925,-75.899867,5189
Arauquita,7.027345,-71.428555,19
Unknown,6.547306,-71.002231,5189
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Santiago,-33.494536,-70.651421,982
Chilcaccasa,-15.334167,-73.790556,1
Tome,-36.613437,-72.958714,1
Concepcion,-36.818977,-73.050319,58
Talca,-35.43058,-71.65762,14
La Serena,-29.906897,-71.25103,12
La Serena,-29.906897,-71.25103,12
Antofagasta,-23.650193,-70.400018,5
Antofagasta,-23.650193,-70.400018,5
Antofagasta,-23.650193,-70.400018,5
Iquitos,-3.743667,-73.251874,4
Iquitos,-3.743667,-73.251874,4
Rio Frio,10.90584,-74.172483,5
Chacamachay,-14.125002,-72.164936,1
San Pedro de Uraba,8.283388,-76.383404,5
Buga,3.899723,-76.302032,3
Retama,-12.267202,-75.172922,2
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
San Pedro de Uraba,8.283388,-76.383404,5
Canaria,-13.921389,-73.905278,2
Arequipa,-16.409501,-71.537384,18
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Villa Alemana,-33.047737,-71.37341,7
Villa Alemana,-33.047737,-71.37341,7
Santiago,-33.469115,-70.641997,982
Lima,-12.046378,-77.042791,1802
Buenos Aires,-34.6037,-58.381503,181
Timana,1.97449,-75.93196,1
Manizales,5.067866,-75.517482,8
Santiago,-33.469115,-70.641997,982
Bogota,4.5981,-74.07603,605
Necocli,8.42414,-76.786797,3
Lima,-12.046378,-77.042791,1802
Lima,-12.026656,-76.889678,1802
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Medellin,6.270526,-75.572173,680
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Cali,3.420628,-76.522119,241
Santiago,-33.469115,-70.641997,982
Medellin,6.270526,-75.572173,680
Hormiga,3.72857,-69.55075,2
Cali,3.420628,-76.522119,241
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Iquique,-20.216805,-70.141356,4
Iquique,-20.216805,-70.141356,4
Balboa,2.03955,-77.21702,5
Medellin,6.270526,-75.572173,680
La Union,4.53581,-76.10659,15
Tablachaca,-12.463318,-74.787747,1
Andahuaylas,-13.666729,-73.348764,6
La Tulia,4.38363,-76.24495,1
Vicos,-9.328533,-77.553494,2
Vilcashuaman,-13.653143,-73.953982,11
Vicos,-9.328533,-77.553494,2
Lima,-12.046378,-77.042791,1802
Sevilla,4.26889,-75.9361,15
Santiago,-33.469115,-70.641997,982
Armenia district,4.528694,-75.703846,2
Bugalagrande,4.211944,-76.155556,1
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
Lima,-12.046378,-77.042791,1802
La Estrella,6.15782,-75.6436,3
Guayaquil,-2.170832,-79.922359,31
Putaccasa,-14.049369,-74.382221,2
Putaccasa,-14.049369,-74.382221,2
Huanuco,-9.929478,-76.239738,15
Huanuco,-9.929478,-76.239738,15
Huanuco,-9.929478,-76.239738,15
Huanuco,-9.929478,-76.239738,15
Huanuco,-9.929478,-76.239738,15
Huanuco,-9.929478,-76.239738,15
Huanuco,-9.929478,-76.239738,15
Iquique,-20.216805,-70.141356,4
Santiago,-33.469115,-70.641997,982
Cali,3.420628,-76.522119,241
Arequipa,-16.409501,-71.537384,18
Santiago,-33.469115,-70.641997,982
Lima,-12.046378,-77.042791,1802
Bogota,4.5981,-74.07603,605
Salgar,5.963316,-75.978722,5
Bogota,4.5981,-74.07603,605
Santiago,-33.469115,-70.641997,982
Valparaiso,-33.045632,-71.620529,79
La Laguna,4.20515,-74.71691,7
Jambalo,2.85,-76.316667,10
Bogota,4.5981,-74.07603,605
Villa Alemana,-33.047737,-71.37341,7
Valparaiso,-33.045632,-71.620529,79
Villa Alemana,-33.038611,-71.353056,7
Villa Alemana,-33.038611,-71.353056,7
Pitayo,2.750014,-76.300055,3
Pitayo,2.750014,-76.300055,3
Jambalo,2.85,-76.316667,10
Santiago,-33.469115,-70.641997,982
Lima,-12.046378,-77.042791,1802
Bogota,4.5981,-74.07603,605
Salta,-24.782902,-65.412155,1
Lima,-12.121736,-77.029552,1802
Penas Blancas,5.26331,-75.86969,1
Montevideo,-34.891151,-56.187214,23
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Sevilla,4.26889,-75.9361,15
Cali,3.420628,-76.522119,241
San Juan de Cesar,10.77259,-73.00454,3
Bogota,4.5981,-74.07603,605
Padilla,3.22425,-76.31368,3
Santiago,-33.469115,-70.641997,982
Santiago,-33.469115,-70.641997,982
Cali,3.420628,-76.522119,241
Vina del Mar,-33.024705,-71.552216,58
Quilpue,-33.050334,-71.431714,7
Miranda,3.253279,-76.228219,8
Pereira,4.814278,-75.694558,25
Callao,-12.050934,-77.126044,35
Yumbo,3.583748,-76.495727,9
Paz de Ariporo,5.88054,-71.89239,4
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Cali,3.420628,-76.522119,241
Bogota,4.5981,-74.07603,605
La Paz,-16.500194,-68.150162,79
La Paz,-16.500194,-68.150162,79
La Paz,-16.500194,-68.150162,79
Unknown,3.800889,-76.641271,5189
Bogota,4.5981,-74.07603,605
Buenos Aires,-34.6037,-58.381503,181
Concepcion,-36.818977,-73.050319,58
Ayacucho,-13.163874,-74.223564,233
Lima,-12.046378,-77.042791,1802
Porculla,-5.8225,-79.512222,2
Cartago,4.74871,-75.91319,2
Florida,3.322222,-76.234722,18
Buenos Aires,-34.6037,-58.381503,181
Chimbote,-9.0634,-78.583605,25
Chimbote,-9.0634,-78.583605,25
Chimbote,-9.0634,-78.583605,25
Rancagua,-34.170331,-70.740822,11
Rancagua,-34.170331,-70.740822,11
Corculla,-15.263218,-73.200562,1
Chimbote,-9.05621,-78.578613,25
Ayacucho,-13.163874,-74.223564,233
Callao,-12.050934,-77.126044,35
Lima,-12.046378,-77.042791,1802
Florida,3.322222,-76.234722,18
Lima,-12.046378,-77.042791,1802
Laramate,-14.286415,-74.843105,1
Quito,-0.181439,-78.467266,69
Bogota,4.5981,-74.07603,605
Medellin,6.270526,-75.572173,680
Medellin,6.270526,-75.572173,680
Medellin,6.270526,-75.572173,680
Medellin,6.270526,-75.572173,680
Medellin,6.270526,-75.572173,680
Medellin,6.270526,-75.572173,680
El Castillo district,3.56375,-73.79515,3
Hualla,-13.849976,-73.950699,2
Bogota,4.5981,-74.07603,605
Bogota,4.5981,-74.07603,605
Bogota,4.605717,-74.107112,605
Ayacucho,-13.163874,-74.223564,233
Chupon,-13.26274,-73.38769,1
Rancagua,-34.170331,-70.740822,11
Rancagua,-34.170331,-70.740822,11
Rancagua,-34.170331,-70.740822,11
Medellin,6.270526,-75.572173,680
Medellin,6.270526,-75.572173,680
Tulua,4.085809,-76.197188,17
Alto del Puerto,-33.0825,-71.616389,1
Tulua,4.085809,-76.197188,17
Topaipi,5.336134,-74.303539,2
Pozuzo,-10.070965,-75.550687,2
Morichal Viejo,5.348284,-71.083204,1
